,id,car_name,yr_mfr,fuel_type,kms_run,sale_price,city,times_viewed,body_type,transmission,variant,assured_buy,registered_city,registered_state,is_hot,rto,source,make,model,car_availability,total_owners,broker_quote,car_rating,ad_created_on,fitness_certificate,emi_starts_from,booking_down_pymnt,reserved,warranty_avail
1201,1202,ford ecosport,2018,diesel,19487,987399,bengaluru,563,suv,manual,1.5 tdci titanium plus,True,bengaluru,karnataka,True,ka03,inperson_sale,ford,ecosport,out_of_stock,1,1042017,great,20210308060525,True,22935,148110,False,False
1202,1203,maruti swift,2009,petrol,77463,381399,bengaluru,606,hatchback,manual,zxi 1.3,True,bengaluru,karnataka,True,ka03,inperson_sale,maruti,swift,in_stock,1,356284,great,20210227065326,True,8859,57210,False,False
1203,1204,maruti swift dzire,2013,petrol,78058,443799,bengaluru,552,sedan,manual,vxi 1.2 bs iv,False,bengaluru,karnataka,True,ka04,inperson_sale,maruti,swift dzire,in_stock,1,436358,great,20210222103752,True,10308,66570,False,False
1204,1205,hyundai i20,2013,diesel,73269,433499,bengaluru,738,hatchback,manual,sportz 1.4 crdi,True,bengaluru,karnataka,True,ka05,inperson_sale,hyundai,i20,in_stock,3,417968,great,20210311142331,True,10069,65025,False,False
1205,1206,maruti vitara brezza,2018,diesel,31071,888699,bengaluru,1247,suv,manual,zdi,True,bangalore central,karnataka,True,ka01,inperson_sale,maruti,vitara brezza,in_stock,1,923888,great,20210306115722,True,20642,133305,False,False
1206,1207,hyundai verna,2018,petrol,34000,1047368,bengaluru,2157,sedan,automatic,1.6 sx vtvt at (o),True,bangalore south,karnataka,True,ka05,inperson_sale,hyundai,verna,in_stock,1,1080474,great,20210212084455,True,24328,157106,False,False
1207,1208,maruti alto,2011,petrol,102352,195099,bengaluru,1652,hatchback,manual,lxi,True,bengaluru,karnataka,True,ka04,inperson_sale,maruti,alto,in_stock,1,191102,great,20210201073844,True,4532,29265,False,False
1208,1209,maruti wagon r 1.0,2011,petrol,94359,313699,bengaluru,246,hatchback,manual,vxi,True,electronic city,karnataka,True,ka51,inperson_sale,maruti,wagon r 1.0,in_stock,1,274608,good,20210320141853,True,7286,47055,False,False
1209,1210,hyundai creta,2017,diesel,71208,1180688,bengaluru,1795,suv,manual,1.6 sx (o) crdi,True,banglore-cafe dly,karnataka,True,ka03,inperson_sale,hyundai,creta,in_stock,1,1162829,great,20210329134158,True,27424,177104,False,False
1210,1211,hyundai santa fe,2015,diesel,66961,1538430,bengaluru,2909,luxury suv,automatic,4wd at,False,bengaluru,karnataka,True,ka01,inperson_sale,hyundai,santa fe,in_stock,1,1589000,great,20210107063527,True,35734,230765,False,False
1211,1212,maruti ritz,2014,petrol,86798,367999,bengaluru,591,hatchback,manual,vxi bs iv,True,electronic city,karnataka,True,ka51,inperson_sale,maruti,ritz,in_stock,1,374455,great,20210204061457,True,8548,55200,False,False
1212,1213,hyundai grand i10,2015,petrol,77606,483299,bengaluru,371,hatchback,manual,asta 1.2 (o) vtvt,True,electronic city,karnataka,True,ka51,inperson_sale,hyundai,grand i10,in_stock,1,461877,great,20210304055547,True,11226,72495,False,False
1213,1214,mahindra thar,2019,diesel,5652,1031208,bengaluru,1319,suv,manual,crde 4x4 bs iv,True,electronic city,karnataka,True,ka51,inperson_sale,mahindra,thar,in_stock,1,1055768,great,20210209131006,True,23952,154682,False,False
1214,1215,honda city,2015,petrol,65102,624699,bengaluru,858,sedan,manual,v mt petrol,True,banglore-cafe dly,karnataka,True,ka03,inperson_sale,honda,city,in_stock,2,620000,great,20210128124029,True,14510,93705,False,False
1215,1216,volkswagen vento,2010,petrol,89162,406799,bengaluru,1494,sedan,automatic,highline petrol at,True,bengaluru,karnataka,True,ka04,inperson_sale,volkswagen,vento,in_stock,1,373654,great,20210327114508,True,9449,61020,False,False
1216,1217,maruti swift dzire,2011,diesel,91825,422799,bengaluru,402,sedan,manual,ldi bs iv,True,bengaluru,karnataka,True,ka50,inperson_sale,maruti,swift dzire,in_transit,1,356320,good,20210331132320,True,9821,63420,False,False
1217,1218,hyundai santro xing,2008,petrol,104288,253099,bengaluru,292,hatchback,manual,gls,True,electronic city,karnataka,True,ka51,inperson_sale,hyundai,santro xing,in_stock,2,202912,good,20210325113834,True,5879,37965,False,False
1218,1219,hyundai elite i20,2015,petrol,81374,580199,bengaluru,579,hatchback,manual,asta 1.2,True,bangalore k r puram,karnataka,True,ka53,inperson_sale,hyundai,elite i20,in_stock,1,563786,great,20210331134212,True,13477,87030,False,False
1219,1220,maruti zen estilo,2010,petrol,89736,221599,bengaluru,621,hatchback,manual,vxi,True,electronic city,karnataka,True,ka51,inperson_sale,maruti,zen estilo,in_stock,2,206526,great,20210308064658,True,5147,33240,False,False
1220,1221,fiat grand punto,2014,diesel,78875,388299,bengaluru,1342,hatchback,manual,emotion 1.3,True,madikeri,karnataka,True,ka12,inperson_sale,fiat,grand punto,in_stock,1,378102,great,20210320060617,True,9019,58245,False,False
1221,1222,toyota innova,2009,diesel,68496,713999,bengaluru,2759,suv,manual,2.5 v 8 str,True,kolar,karnataka,True,ka07,inperson_sale,toyota,innova,in_stock,2,742439,great,20210403091844,True,16584,107100,False,False
1222,1223,maruti swift,2012,petrol,83637,430499,bengaluru,487,hatchback,manual,vxi,False,bengaluru,karnataka,True,ka53,inperson_sale,maruti,swift,in_stock,1,417789,great,20210303131622,True,9999,64575,False,False
1223,1224,hyundai xcent,2014,petrol,78401,455499,bengaluru,534,sedan,manual,sx 1.2 opt,True,bangalore k r puram,karnataka,True,ka53,inperson_sale,hyundai,xcent,in_stock,2,450424,great,20210312122926,True,10580,68325,False,False
1224,1225,maruti swift,2010,petrol,106323,328599,bengaluru,619,hatchback,manual,vxi,False,bangalore south,karnataka,True,ka05,inperson_sale,maruti,swift,in_stock,2,303232,great,20210218094802,True,7633,49290,False,False
1225,1226,hyundai new elantra,2013,petrol,98614,592499,bengaluru,348,luxury sedan,automatic,sx 1.8 at,True,bangalore south,karnataka,True,ka05,inperson_sale,hyundai,new elantra,in_stock,1,568669,great,20210418123406,True,13762,88875,False,False
1226,1227,hyundai elite i20,2014,petrol,82997,477599,bengaluru,1162,hatchback,manual,sportz 1.2,True,bengaluru,karnataka,True,ka03,inperson_sale,hyundai,elite i20,in_stock,2,465244,great,20210303114308,True,11093,71640,False,False
1227,1228,hyundai grand i10,2015,petrol,72459,430899,bengaluru,383,hatchback,manual,sports 1.2 vtvt,False,bengaluru,karnataka,True,ka04,inperson_sale,hyundai,grand i10,in_stock,2,425338,great,20210325082600,True,10009,64635,False,False
1228,1229,mahindra xuv500,2013,diesel,73656,800299,bengaluru,1985,luxury suv,manual,w8 fwd,True,bengaluru,karnataka,True,ka05,inperson_sale,mahindra,xuv500,in_stock,1,817111,great,20210313134620,True,18589,120045,False,False
1229,1230,maruti swift dzire,2014,diesel,87454,539099,bengaluru,676,sedan,manual,zdi,False,chickballapur,karnataka,True,ka03,inperson_sale,maruti,swift dzire,in_stock,2,542482,great,20210210132738,True,12522,80865,False,False
1230,1231,hyundai i20,2010,diesel,91409,345699,bengaluru,1083,hatchback,manual,asta 1.4 crdi,True,bengaluru,karnataka,True,ka04,inperson_sale,hyundai,i20,in_stock,1,307000,good,20210316111430,True,8030,51855,False,False
1231,1232,hyundai i10,2010,petrol,97299,304699,bengaluru,335,hatchback,manual,magna 1.2 kappa2,True,bengaluru,karnataka,True,ka53,inperson_sale,hyundai,i10,in_stock,1,278329,great,20210304124937,True,7077,45705,False,False
1232,1233,maruti swift dzire,2011,petrol,137461,291199,bengaluru,1958,sedan,manual,vxi 1.2 bs iv,True,bengaluru,karnataka,True,ka53,inperson_sale,maruti,swift dzire,in_stock,1,275856,great,20210122130226,True,6764,43680,False,False
1233,1234,maruti swift dzire,2014,diesel,75129,489699,bengaluru,666,sedan,manual,vdi bs iv,False,bengaluru,karnataka,True,ka03,inperson_sale,maruti,swift dzire,in_stock,1,501376,great,20210119132145,True,11374,73455,False,False
1234,1235,maruti swift dzire,2012,diesel,97067,499199,bengaluru,390,sedan,manual,vdi bs iv,False,bangalore central,karnataka,True,ka01,inperson_sale,maruti,swift dzire,in_stock,1,475807,great,20210301113419,True,11595,74880,False,False
1235,1236,maruti swift,2012,diesel,98650,412799,bengaluru,954,hatchback,manual,vdi,True,bangalore central,karnataka,True,ka26,inperson_sale,maruti,swift,in_stock,2,399746,great,20210219134021,True,9588,61920,False,False
1236,1237,mahindra xuv500,2015,diesel,41688,955399,bengaluru,1356,luxury suv,manual,w6 4x2,False,bengaluru,karnataka,True,ka04,inperson_sale,mahindra,xuv500,in_stock,1,954965,great,20210405144830,True,22192,143310,False,False
1237,1238,maruti swift,2011,diesel,103268,396099,bengaluru,791,hatchback,manual,vdi,True,bengaluru,karnataka,True,ka04,inperson_sale,maruti,swift,in_stock,2,360000,great,20201126115406,True,9200,59415,False,False
1238,1239,mahindra xuv500,2015,diesel,34172,1112210,bengaluru,1597,luxury suv,manual,w8 fwd,True,bengaluru,karnataka,True,ka04,inperson_sale,mahindra,xuv500,in_stock,1,1075286,great,20210402130539,True,25834,166832,False,False
1239,1240,maruti swift dzire,2009,petrol,147270,345699,bengaluru,611,sedan,manual,vxi 1.3,True,bengaluru,karnataka,True,ka50,inperson_sale,maruti,swift dzire,in_transit,1,287000,good,20210331113339,True,8030,51855,False,False
1240,1241,maruti swift,2013,petrol,92412,432399,bengaluru,623,hatchback,manual,vxi,True,bangalore south,karnataka,True,ka05,inperson_sale,maruti,swift,in_stock,1,424773,great,20210301071159,True,10044,64860,False,False
1241,1242,toyota innova,2012,diesel,93262,516999,bengaluru,847,suv,manual,2.5 gx 8 str bs iv,True,delhi,delhi,True,dl3c,inperson_sale,toyota,innova,in_transit,1,495800,great,20201201223004,True,12009,77550,False,False
1242,1243,skoda laura,2012,diesel,104404,540099,bengaluru,2178,luxury sedan,automatic,ambiente 2.0 tdi cr at,True,bengaluru,karnataka,True,ka01,inperson_sale,skoda,laura,in_stock,2,550345,great,20210206052712,True,12545,81015,False,False
1243,1244,maruti ritz,2012,diesel,112264,344399,bengaluru,711,hatchback,manual,vdi,True,electronic city,karnataka,True,ka51,inperson_sale,maruti,ritz,in_stock,1,335308,great,20200928100634,True,8000,51660,False,True
1244,1245,maruti wagon r 1.0,2013,petrol,115055,308799,bengaluru,391,hatchback,manual,vxi,True,bengaluru,karnataka,True,ka02,inperson_sale,maruti,wagon r 1.0,in_stock,2,303698,great,20210208093213,True,7173,46320,False,False
1245,1246,chevrolet spark,2012,petrol,78206,201699,bengaluru,630,hatchback,manual,lt 1.0,True,bengaluru,karnataka,True,ka51,inperson_sale,chevrolet,spark,in_transit,2,163708,good,20210331061106,True,4685,30255,False,False
1246,1247,mahindra xuv500,2016,diesel,76930,947899,bengaluru,1886,luxury suv,manual,w6 4x2,True,bengaluru,karnataka,True,ka04,inperson_sale,mahindra,xuv500,in_stock,2,947707,great,20210329144820,True,22017,142185,False,False
1247,1248,toyota innova,2014,diesel,60304,1468336,bengaluru,1761,suv,manual,2.5 zx 7 str bs iv,False,electronic city,karnataka,True,ka53,inperson_sale,toyota,innova,in_stock,2,1536065,great,20210306092714,True,34106,220251,False,False
1248,1249,honda city,2009,petrol,142543,314199,bengaluru,1860,sedan,manual,s mt petrol,True,bengaluru,karnataka,True,ka51,inperson_sale,honda,city,in_stock,1,300951,great,20201228055436,True,7298,47130,False,False
1249,1250,hyundai i20,2010,petrol,114547,346599,bengaluru,572,hatchback,manual,asta 1.2,True,bangalore central,karnataka,True,ka01,inperson_sale,hyundai,i20,in_stock,1,310297,great,20210321142206,True,8051,51990,False,False
1250,1251,maruti ritz,2016,petrol,77962,487999,bengaluru,804,hatchback,manual,zxi abs,True,bangalore central,karnataka,True,ka01,inperson_sale,maruti,ritz,in_stock,1,490618,great,20200912093221,True,11335,73200,False,True
1251,1252,mahindra xuv500,2016,diesel,109225,895799,bengaluru,1204,luxury suv,manual,w6 4x2,True,bengaluru,karnataka,True,ka50,inperson_sale,mahindra,xuv500,in_stock,1,931144,great,20210405111658,True,20807,134370,False,False
1252,1253,hyundai i20,2010,petrol,103131,389999,bengaluru,666,hatchback,manual,sportz 1.2 o,False,bangalore south,karnataka,True,ka05,inperson_sale,hyundai,i20,in_stock,2,339060,good,20210303134310,True,9059,58500,False,False
1253,1254,hyundai santro xing,2007,petrol,126399,210699,bengaluru,441,hatchback,manual,gls,True,bangalore south,karnataka,True,ka05,inperson_sale,hyundai,santro xing,in_stock,1,150584,great,20210310060128,True,4894,31605,False,False
1254,1255,ford figo,2010,diesel,128489,304599,bengaluru,443,hatchback,manual,1.4 titanium duratorq,True,bengaluru,karnataka,True,ka04,inperson_sale,ford,figo,in_transit,1,253417,good,20210331100659,True,7075,45690,False,False
1255,1256,toyota innova,2010,diesel,84284,752899,bengaluru,189,suv,manual,2.5 v 8 str,True,bengaluru,karnataka,True,ka05,inperson_sale,toyota,innova,in_transit,1,748156,great,20210407123418,True,17488,112935,False,False
1256,1257,maruti ignis,2018,petrol,73455,575699,bengaluru,82,hatchback,manual,zeta 1.2 k12,False,bangalore south,karnataka,True,ka05,inperson_sale,maruti,ignis,in_stock,1,531131,great,20210409114656,True,13372,86355,False,False
1257,1258,tata indica vista,2009,diesel,150758,181299,bengaluru,2952,hatchback,manual,aura 1.3 quadrajet,False,bengaluru,karnataka,True,ka03,inperson_sale,tata,indica vista,in_stock,1,179008,great,20210205074635,True,4211,27195,False,False
1258,1259,maruti omni,2015,petrol,80931,272099,bengaluru,1579,suv,manual,5 seater,False,electronic city,karnataka,True,ka51,inperson_sale,maruti,omni,in_stock,2,232690,good,20210408083354,True,6320,40815,False,False
1259,1260,volkswagen polo,2015,petrol,90272,519699,bengaluru,681,hatchback,manual,highline1.2l petrol,False,electronic city,karnataka,True,ka51,inperson_sale,volkswagen,polo,in_stock,1,523895,great,20210409063546,True,12071,77955,False,False
1260,1261,toyota innova,2008,diesel,118781,543699,bengaluru,1424,suv,manual,2.5 g4 8 str,True,bengaluru,karnataka,True,ka05,inperson_sale,toyota,innova,in_stock,2,548589,great,20210220105002,True,12629,81555,False,False
1261,1262,toyota innova,2009,diesel,143765,705199,bengaluru,1247,suv,manual,2.5 v 7str,True,electronic city,karnataka,True,ka51,inperson_sale,toyota,innova,in_stock,2,719901,great,20210209125236,True,16380,105780,False,False
1262,1263,maruti wagon r duo,2008,petrol & lpg,127994,208899,bengaluru,871,hatchback,manual,lxi lpg,False,banglore-cafe dly,karnataka,True,ka03,inperson_sale,maruti,wagon r duo,in_stock,1,188675,great,20201209081852,False,4852,31335,False,False
1263,1264,maruti swift,2008,diesel,124921,269299,bengaluru,1132,hatchback,manual,ldi,True,udupi,karnataka,True,ka20,inperson_sale,maruti,swift,in_stock,2,242846,great,20210326124609,True,6255,40395,False,False
1264,1265,volkswagen vento,2013,petrol,113856,413499,bengaluru,795,sedan,manual,highline petrol,True,bengaluru,karnataka,True,ka51,inperson_sale,volkswagen,vento,in_stock,2,414170,great,20210202131949,True,9605,62025,False,False
1265,1266,maruti alto 800,2013,petrol,107100,274699,bengaluru,264,hatchback,manual,lxi,True,bengaluru,karnataka,True,ka53,inperson_sale,maruti,alto 800,in_stock,2,240833,good,20210411125514,True,6381,41205,False,False
1266,1267,maruti swift dzire,2012,petrol,115096,401799,bengaluru,572,sedan,manual,vxi 1.2 bs iv,True,bangalore central,karnataka,True,ka01,inperson_sale,maruti,swift dzire,in_stock,1,403900,great,20210126134542,True,9333,60270,False,False
1267,1268,maruti swift,2012,petrol,119930,405699,bengaluru,434,hatchback,manual,vxi,True,electronic city,karnataka,True,ka53,inperson_sale,maruti,swift,in_stock,2,384598,great,20210302070949,True,9423,60855,False,False
1268,1269,maruti swift,2009,diesel,194924,238399,bengaluru,1922,hatchback,manual,ldi,True,bengaluru,karnataka,True,ka51,inperson_sale,maruti,swift,in_stock,2,234850,great,20210104062958,True,5537,35760,False,False
1269,1270,mercedes benz c class,2012,diesel,83486,1192909,bengaluru,2390,luxury sedan,manual,250 cdi avantgarde,True,bangalore central,karnataka,True,ka04,inperson_sale,mercedes benz,c class,in_stock,2,1154815,great,20210227062009,True,27708,178937,False,False
1270,1271,tata indica vista,2012,diesel,95484,305299,bengaluru,1553,hatchback,manual,vx quadrajet,True,bengaluru,karnataka,True,ka05,inperson_sale,tata,indica vista,in_stock,2,230000,good,20210315070351,True,7091,45795,False,False
1271,1272,renault duster,2013,diesel,141347,542699,bengaluru,1546,suv,manual,rxz diesel 110,False,bengaluru,karnataka,True,ka53,inperson_sale,renault,duster,in_stock,1,530000,great,20201204190008,True,12606,81405,False,False
1272,1273,maruti ritz,2011,petrol,98931,404699,bengaluru,115,hatchback,manual,vxi bs iv,False,mysore,karnataka,True,ka12,inperson_sale,maruti,ritz,in_transit,2,324703,good,20210329125123,True,9400,60705,False,False
1273,1274,hyundai i20,2011,petrol,138398,343699,bengaluru,721,hatchback,manual,sportz 1.2 o,True,bengaluru,karnataka,True,ka51,inperson_sale,hyundai,i20,in_stock,2,328169,great,20210323081055,True,7983,51555,False,False
1274,1275,maruti swift dzire,2012,diesel,130343,531899,bengaluru,341,sedan,manual,vdi bs iv,False,bengaluru,karnataka,True,ka53,inperson_sale,maruti,swift dzire,in_stock,1,478173,great,20210403112416,True,12355,79785,False,False
1275,1276,maruti baleno,2015,petrol,157108,509399,bengaluru,664,hatchback,manual,delta 1.2 k12,True,bengaluru,karnataka,True,ka53,inperson_sale,maruti,baleno,in_stock,1,500539,great,20210302071514,True,11832,76410,False,False
1276,1277,maruti swift,2016,petrol,123507,497999,bengaluru,508,hatchback,manual,vxi opt,False,bangalore central,karnataka,True,ka01,inperson_sale,maruti,swift,in_stock,1,485975,great,20210406055337,True,11567,74700,False,False
1277,1278,maruti alto 800,2013,petrol,117275,236999,bengaluru,580,hatchback,manual,lxi,True,bengaluru,karnataka,True,ka04,inperson_sale,maruti,alto 800,in_stock,1,228743,great,20210210063747,True,5505,35550,False,False
1278,1279,hyundai verna,2013,petrol,160483,478799,bengaluru,1116,sedan,manual,fluidic 1.6 sx vtvt opt,True,bengaluru,karnataka,True,ka04,inperson_sale,hyundai,verna,in_stock,2,445929,great,20210325101952,True,11121,71820,False,False
1279,1280,mahindra xuv500,2014,diesel,99272,811399,bengaluru,1130,luxury suv,manual,w8 fwd,True,electronic city,karnataka,True,ka51,inperson_sale,mahindra,xuv500,in_stock,2,831331,great,20210203120904,True,18847,121710,False,False
